Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.89
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.86
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.83
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.75
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.72
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.67
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.59
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.51
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.41
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 15+, total",BAR.PRM.SCHL.15UP,5.35
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.91
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.88
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.85
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.81
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.71
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.69
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.63
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.54
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.46
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.36
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 15+, female",BAR.PRM.SCHL.15UP.FE,5.21
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.98
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.98
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.98
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.97
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.96
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.95
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.95
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.84
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.83
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.63
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 20-24, total",BAR.PRM.SCHL.2024,5.58
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.98
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.99
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.99
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.98
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.97
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.96
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.95
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.83
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.83
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.61
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 20-24, female",BAR.PRM.SCHL.2024.FE,5.57
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.98
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.97
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.96
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.96
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.95
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.94
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.83
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.82
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.62
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.59
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 25-29, total",BAR.PRM.SCHL.2529,5.61
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.99
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.98
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.97
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.96
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.93
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.95
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.82
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.81
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.58
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.56
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 25-29, female",BAR.PRM.SCHL.2529.FE,5.6
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.9
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.87
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.83
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.79
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.71
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.65
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.59
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.5
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.37
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.28
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 25+, total",BAR.PRM.SCHL.25UP,5.14
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.9
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.86
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.82
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.76
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.67
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.61
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.54
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.44
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.29
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.2
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 25+, female",BAR.PRM.SCHL.25UP.FE,5.04
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.98
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.97
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.96
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.96
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.95
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.86
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.84
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.68
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.63
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.57
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 30-34, total",BAR.PRM.SCHL.3034,5.61
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.99
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.98
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.97
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.96
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.93
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.85
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.83
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.63
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.59
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.55
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 30-34, female",BAR.PRM.SCHL.3034.FE,5.6
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.96
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.96
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.95
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.95
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.85
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.83
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.68
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.64
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.49
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.52
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 35-39, total",BAR.PRM.SCHL.3539,5.28
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.97
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.96
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.96
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.95
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.84
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.83
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.64
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.6
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.45
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.51
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 35-39, female",BAR.PRM.SCHL.3539.FE,5.23
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.96
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.95
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.95
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.87
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.84
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.7
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.67
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.52
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.48
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.31
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 40-44, total",BAR.PRM.SCHL.4044,5.27
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.96
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.96
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.96
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.87
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.84
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.67
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.64
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.48
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.45
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.27
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 40-44, female",BAR.PRM.SCHL.4044.FE,5.23
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.95
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.95
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.87
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.86
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.69
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.67
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.54
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.49
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.29
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.26
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 45-49, total",BAR.PRM.SCHL.4549,5.07
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.96
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.96
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.87
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.86
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.67
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.65
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.51
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.46
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.26
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.23
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 45-49, female",BAR.PRM.SCHL.4549.FE,5.04
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.95
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.88
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.87
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.75
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.7
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.58
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.54
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.34
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.3
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.14
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 50-54, total",BAR.PRM.SCHL.5054,5.07
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.96
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.88
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.87
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.74
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.68
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.56
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.52
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.31
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.28
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.11
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 50-54, female",BAR.PRM.SCHL.5054.FE,5.05
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.88
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.87
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.76
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.73
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.59
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.54
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.37
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.31
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.16
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,5.09
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 55-59, total",BAR.PRM.SCHL.5559,4.82
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.88
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.87
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.75
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.71
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.57
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.51
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.33
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.28
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.12
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,5.07
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 55-59, female",BAR.PRM.SCHL.5559.FE,4.75
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.88
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.79
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.76
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.66
Japan,JPN,1990,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.56
Japan,JPN,1985,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.37
Japan,JPN,1980,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.37
Japan,JPN,1975,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.2
Japan,JPN,1970,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,5.16
Japan,JPN,1965,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,4.83
Japan,JPN,1960,"Barro-Lee: Average years of primary schooling, age 60-64, total",BAR.PRM.SCHL.6064,4.82
Japan,JPN,2010,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE,5.88
Japan,JPN,2005,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE,5.78
Japan,JPN,2000,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE,5.74
Japan,JPN,1995,"Barro-Lee: Average years of primary schooling, age 60-64, female",BAR.PRM.SCHL.6064.FE,5.64
